image_url,file_name,status,error
https://cdn.lookastic.com/black-leather-pumps-original-1631085.jpg,data\images\black-leather-pumps-original-1631085.jpg,success,
https://cdn.lookastic.com/black-studded-leather-mid-calf-boots-original-11413433.jpg,data\images\black-studded-leather-mid-calf-boots-original-11413433.jpg,success,
https://cdn.lookastic.com/beige-coat-original-1359285.jpg,data\images\beige-coat-original-1359285.jpg,success,
https://cdn.lookastic.com/looks/coat-bodycon-dress-mid-calf-boots-large-107825.jpg,data\images\coat-bodycon-dress-mid-calf-boots-large-107825.jpg,success,
https://cdn.lookastic.com/black-suede-heeled-sandals-original-4530096.jpg,data\images\black-suede-heeled-sandals-original-4530096.jpg,success,
https://cdn.lookastic.com/brown-leather-crossbody-bag-original-2351211.jpg,data\images\brown-leather-crossbody-bag-original-2351211.jpg,success,
https://cdn.lookastic.com/brown-pendant-original-9307473.jpg,data\images\brown-pendant-original-9307473.jpg,success,
https://cdn.lookastic.com/blue-sunglasses-original-9539395.jpg,data\images\blue-sunglasses-original-9539395.jpg,success,
https://cdn.lookastic.com/black-and-white-leopard-bodycon-dress-original-4612637.jpg,data\images\black-and-white-leopard-bodycon-dress-original-4612637.jpg,success,
https://cdn.lookastic.com/brown-leather-satchel-bag-original-4065451.jpg,data\images\brown-leather-satchel-bag-original-4065451.jpg,success,
https://cdn.lookastic.com/looks/denim-jacket-maxi-dress-heeled-sandals-large-107831.jpg,data\images\denim-jacket-maxi-dress-heeled-sandals-large-107831.jpg,success,
https://cdn.lookastic.com/brown-wool-tights-original-4707124.jpg,data\images\brown-wool-tights-original-4707124.jpg,success,
https://cdn.lookastic.com/beige-straw-hat-original-9669586.jpg,data\images\beige-straw-hat-original-9669586.jpg,success,
https://cdn.lookastic.com/brown-leopard-bomber-jacket-original-4528856.jpg,data\images\brown-leopard-bomber-jacket-original-4528856.jpg,success,
https://cdn.lookastic.com/looks/blue-maxi-dress-beige-thong-sandals-beige-hat-large-107823.jpg,data\images\blue-maxi-dress-beige-thong-sandals-beige-hat-large-107823.jpg,success,
